row_id,mechanisms
407821,Variable Player Powers
408081,Auction / Bidding
408081,Network and Route Building
408081,Stock Holding
408223,Action Retrieval
408223,Contracts
408223,End Game Bonuses
408223,Hand Management
408223,Income
408223,Market
408223,Network and Route Building
408223,Solo / Solitaire Game
408223,Tech Trees / Tech Tracks
408223,Variable Player Powers
408236,Action Drafting
408236,Hexagon Grid
408236,Modular Board
408236,Multi-Use Cards
408236,Simultaneous Action Selection
408236,Zone of Control
408253,Action Points
408253,Cooperative Game
408253,"Deck, Bag, and Pool Building"
408253,Matching
408253,Multi-Use Cards
408253,Push Your Luck
408253,Roll / Spin and Move
408253,Set Collection
408253,Solo / Solitaire Game
408254,
408263,Variable Player Powers
408270,Chaining
408270,Connections
408270,Contracts
408270,Hexagon Grid
408270,Network and Route Building
408270,Ownership
408270,Pick-up and Deliver
408270,Tile Placement
408270,Variable Set-up
408724,Action Points
408724,Area Movement
408724,Legacy Game
408724,Modular Board
408724,Scenario / Mission / Campaign Game
408724,Variable Player Powers
408724,Variable Set-up
408842,Betting and Bluffing
408842,Hand Management
408842,Rock-Paper-Scissors
408842,Solo / Solitaire Game
408843,Open Drafting
408843,Pattern Building
408843,Set Collection
408846,Hexagon Grid
408846,Market
408846,Network and Route Building
408846,Ownership
408846,Stock Holding
408846,Tile Placement
408846,Victory Points as a Resource
408885,Line of Sight
408885,Movement Template
408885,Set Collection
409704,Area Majority / Influence
409704,Dice Rolling
409704,Push Your Luck
409837,"Deck, Bag, and Pool Building"
409837,Hand Management
409837,Solo / Solitaire Game
409858,Hand Management
409858,Kill Steal
409858,Set Collection
409863,
409927,Area Majority / Influence
409927,Area Movement
409927,Campaign / Battle Card Driven
409927,Dice Rolling
409927,Hand Management
410207,
410226,End Game Bonuses
410226,Simultaneous Action Selection
410226,Variable Player Powers
410381,Market
410656,Solo / Solitaire Game
410657,Solo / Solitaire Game
411026,Action Drafting
411026,End Game Bonuses
411026,Solo / Solitaire Game
411026,Track Movement
411026,Variable Player Powers
411026,Variable Set-up
411026,"Worker Placement, Different Worker Types"
411053,Cooperative Game
411053,Dice Rolling
411053,Hidden Roles
411053,Player Elimination
411053,Semi-Cooperative Game
411053,Traitor Game
411053,Variable Player Powers
411065,Action Points
411065,Cooperative Game
411065,Legacy Game
411065,Narrative Choice / Paragraph
411065,Role Playing
411065,Storytelling
411065,Variable Player Powers
411435,Contracts
411435,Grid Movement
411570,Variable Set-up
411654,Action Points
411654,Alliances
411654,Area Majority / Influence
411654,Campaign / Battle Card Driven
411654,Cooperative Game
411654,Dice Rolling
412033,Cooperative Game
412071,Action Points
412071,Alliances
412071,Area Majority / Influence
412071,Campaign / Battle Card Driven
412071,Cooperative Game
412071,"Deck, Bag, and Pool Building"
412071,Dice Rolling
412072,Action Points
412072,Alliances
412072,Area Majority / Influence
412072,Campaign / Battle Card Driven
412072,Cooperative Game
412072,"Deck, Bag, and Pool Building"
412073,Action Points
412073,Area Majority / Influence
412073,Campaign / Battle Card Driven
412073,Cooperative Game
412073,"Deck, Bag, and Pool Building"
412073,Dice Rolling
412106,Hand Management
412169,Action / Event
412169,Action Points
412169,Alliances
412169,Cooperative Game
412169,Critical Hits and Failures
412169,Dice Rolling
412169,Hexagon Grid
412169,Impulse Movement
412169,Modular Board
412169,Multiple Maps
412169,Solo / Solitaire Game
412169,Storytelling
412169,Turn Order: Random
412169,Variable Player Powers
412169,Variable Set-up
412457,Betting and Bluffing
412457,Card Play Conflict Resolution
412457,Hand Management
412457,Take That
412576,Chaining
412576,End Game Bonuses
412576,Hand Management
412576,Layering
412576,Multi-Use Cards
412576,Open Drafting
412576,Set Collection
412576,Tags
412735,
412860,Card Play Conflict Resolution
412860,Deck Construction
412860,Dice Rolling
412861,Card Play Conflict Resolution
412861,Deck Construction
412861,Dice Rolling
413115,
413124,Cooperative Game
413124,Hand Management
413124,Modular Board
413124,Pattern Building
413124,Tile Placement
413124,Variable Player Powers
413236,
413269,Chaining
413269,Events
413269,Hand Management
413367,"Deck, Bag, and Pool Building"
413367,Dice Rolling
413367,Variable Set-up
413478,
413556,Memory
413556,Push Your Luck
413556,Tile Placement
413562,"Deck, Bag, and Pool Building"
413562,Delayed Purchase
413562,Hand Management
413562,Open Drafting
413562,Variable Set-up
413918,Card Play Conflict Resolution
413918,Cooperative Game
413918,Deck Construction
413918,Dice Rolling
413918,Die Icon Resolution
414150,Cooperative Game
414150,Dice Rolling
414150,Grid Movement
414150,Storytelling
414268,Hand Management
414268,Network and Route Building
414268,Open Drafting
414268,Set Collection
414268,Stock Holding
414479,
414602,Action Points
414602,Area Movement
414602,Cooperative Game
414602,Deck Construction
414602,Events
414602,Hand Management
414602,Scenario / Mission / Campaign Game
414602,Solo / Solitaire Game
414602,Variable Player Powers
414695,
414734,Contracts
414734,End Game Bonuses
414734,Follow
414734,Hand Management
414734,Pattern Building
414734,Solo / Solitaire Game
414734,Tags
414734,Team-Based Game
414734,Tile Placement
414734,Variable Set-up
414734,Victory Points as a Resource
414974,Action Points
414974,Modular Board
414974,Multi-Use Cards
414974,Variable Set-up
414974,Worker Placement
414976,Action Points
414976,Modular Board
414976,Multi-Use Cards
414976,Variable Set-up
414976,Worker Placement
415179,Open Drafting
415179,Pattern Building
415179,Set Collection
415180,Hand Management
415180,Solo / Solitaire Game
415314,Different Dice Movement
415314,End Game Bonuses
415314,Tile Placement
415314,Worker Placement
415317,"Deck, Bag, and Pool Building"
415317,Delayed Purchase
415317,Hand Management
415317,Open Drafting
415317,Take That
415317,Variable Set-up
415535,Cooperative Game
415535,Dice Rolling
415535,Die Icon Resolution
415535,Grid Movement
415535,Role Playing
415535,Roles with Asymmetric Information
415535,Roll / Spin and Move
415535,Scenario / Mission / Campaign Game
415535,Semi-Cooperative Game
415535,Storytelling
415535,Turn Order: Pass Order
415535,Variable Player Powers
415843,Action Drafting
415843,End Game Bonuses
415843,Follow
415843,Hidden Victory Points
415843,Increase Value of Unchosen Resources
415843,Solo / Solitaire Game
415843,Turn Order: Progressive
415843,Variable Phase Order
416002,"Deck, Bag, and Pool Building"
416002,Delayed Purchase
416002,Hand Management
416002,Open Drafting
416002,Take That
416002,Variable Set-up
416296,Cooperative Game
416296,Hand Management
416296,Matching
416296,Push Your Luck
416296,Variable Player Powers
416403,Scenario / Mission / Campaign Game
416590,Area Movement
416590,Hand Management
416590,Hidden Roles
416590,Team-Based Game
416590,Traitor Game
416590,Variable Player Powers
416830,End Game Bonuses
416830,Grid Movement
416830,Hexagon Grid
416830,Movement Points
416830,Open Drafting
416830,Race
416830,Solo / Solitaire Game
416830,Variable Set-up
416944,Area Majority / Influence
416944,"Deck, Bag, and Pool Building"
416944,Hand Management
416944,Solo / Solitaire Game
416944,Track Movement
416944,Worker Placement
416944,Worker Placement with Dice Workers
417020,Cooperative Game
417020,Dice Rolling
417020,Push Your Luck
417020,Solo / Solitaire Game
417268,Action Queue
417268,Chaining
417268,Contracts
417268,Hand Management
417268,Multi-Use Cards
417268,Push Your Luck
417268,Set Collection
417268,Turn Order: Progressive
417268,Variable Set-up
417417,
417506,
417507,
417508,
417618,Cooperative Game
417618,Grid Movement
417618,Modular Board
417618,Tile Placement
417679,Deck Construction
417679,Hand Management
417679,Semi-Cooperative Game
417679,Take That
417679,Tile Placement
417813,Area Majority / Influence
417813,Card Play Conflict Resolution
417813,Deck Construction
417813,Hand Management
417813,Multi-Use Cards
417813,Open Drafting
417813,Race
418124,Action Drafting
418124,"Deck, Bag, and Pool Building"
418124,Variable Player Powers
418200,Action / Event
418200,Alliances
418200,Area Majority / Influence
418200,Area Movement
418200,Cooperative Game
418200,Dice Rolling
418200,Events
418200,Follow
418200,Hand Management
418200,Income
418200,Multi-Use Cards
418200,Solo / Solitaire Game
418200,Variable Player Powers
418217,Area Majority / Influence
418217,Area Movement
418217,Closed Drafting
418217,Hand Management
418217,Modular Board
418217,Variable Set-up
418411,Auction / Bidding
418411,Grid Movement
418411,Once-Per-Game Abilities
418411,Set Collection
418411,Solo / Solitaire Game
418411,Turn Order: Auction
418470,Action Points
418470,Chaining
418470,Map Addition
418470,Solo / Solitaire Game
418470,Tech Trees / Tech Tracks
418481,Action Points
418481,Deduction
418481,Hand Management
418481,Hidden Roles
418556,Events
418556,Trick-taking
418556,Variable Player Powers
418683,Connections
418683,Grid Coverage
418683,Line Drawing
418683,Network and Route Building
418683,Paper-and-Pencil
418683,Solo / Solitaire Game
418801,Dice Rolling
419156,Hidden Movement
419156,Point to Point Movement
419156,Solo / Solitaire Game
419158,Action Points
419158,Area Majority / Influence
419158,Area Movement
419158,Card Play Conflict Resolution
419158,Hand Management
419158,Open Drafting
419158,Solo / Solitaire Game
419158,Tech Trees / Tech Tracks
419279,Action Points
419279,Area Majority / Influence
419279,Area Movement
419279,Campaign / Battle Card Driven
419279,Dice Rolling
419279,Die Icon Resolution
419279,Hand Management
419279,Negotiation
419279,Trick-taking
419279,Turn Order: Claim Action
419279,Variable Player Powers
419336,Pattern Building
419397,Deck Construction
419397,Hand Management
419397,Income
419397,Take That
419398,Deck Construction
419398,Hand Management
419398,Income
419398,Take That
419456,Paper-and-Pencil
419456,Team-Based Game
419579,Auction / Bidding
419579,Dice Rolling
419647,Betting and Bluffing
419647,Hand Management
419647,Take That
419647,Team-Based Game
419708,Action Points
419708,Dice Rolling
419708,Events
419708,Modular Board
419708,Player Elimination
419708,Point to Point Movement
419708,Simulation
419708,Trading
419708,Variable Player Powers
419789,Deck Construction
419789,Roles with Asymmetric Information
419789,Variable Player Powers
419905,
419984,Point to Point Movement
419984,Worker Placement
420068,Contracts
420068,Cooperative Game
420068,"Deck, Bag, and Pool Building"
420068,End Game Bonuses
420068,Events
420068,Point to Point Movement
420068,Simultaneous Action Selection
420068,Tech Trees / Tech Tracks
420068,Turn Order: Progressive
420068,Variable Set-up
420068,"Worker Placement, Different Worker Types"
420094,
420217,Action Queue
420217,Hand Management
420217,Memory
420217,Programmed Movement
420217,Take That
420217,Turn Order: Progressive
420217,Variable Player Powers
420231,Cooperative Game
420231,Pattern Building
420231,Solo / Solitaire Game
420231,Square Grid
420298,"Deck, Bag, and Pool Building"
420298,Delayed Purchase
420298,Hand Management
420298,Open Drafting
420298,Variable Set-up
420321,Action Drafting
420321,Dice Rolling
420321,Multi-Use Cards
420321,Open Drafting
420321,Solo / Solitaire Game
420321,Worker Placement with Dice Workers
420425,Contracts
420425,Hand Management
420425,Increase Value of Unchosen Resources
420425,Layering
420425,Open Drafting
420425,Set Collection
420493,Cooperative Game
420493,Dice Rolling
420493,Grid Movement
420493,Hand Management
420493,Hexagon Grid
420493,Map Addition
420493,Modular Board
420493,Movement Points
420493,Role Playing
420493,Solo / Solitaire Game
420493,Variable Player Powers
420493,Variable Set-up
420569,Action Queue
420569,Solo / Solitaire Game
420962,Market
420962,Set Collection
420962,Solo / Solitaire Game
420962,Tile Placement
421183,Area Majority / Influence
421183,Area Movement
421183,Dice Rolling
421183,Die Icon Resolution
421183,Events
421183,Simulation
421183,Team-Based Game
421463,Area Majority / Influence
421463,Constrained Bidding
421463,Deduction
421463,Set Collection
421471,
421474,Point to Point Movement
421474,Worker Placement
421689,
421844,Chaining
421844,End Game Bonuses
421844,Hand Management
421844,Multi-Use Cards
421844,Variable Player Powers
421844,"Worker Placement, Different Worker Types"
421904,Hand Management
421904,Market
421904,Open Drafting
421904,Set Collection
422043,Action Points
422043,Dice Rolling
422043,Map Addition
422043,Modular Board
422159,Dice Rolling
422159,Hidden Roles
422159,Player Elimination
422159,Push Your Luck
422159,Re-rolling and Locking
422159,Team-Based Game
422159,Variable Player Powers
422233,Action Points
422233,Action Queue
422233,Hand Management
422233,Take That
422233,Variable Player Powers
422336,Open Drafting
422336,Solo / Solitaire Game
422336,Tile Placement
422344,Cooperative Game
422344,Dice Rolling
422344,Die Icon Resolution
422344,Grid Movement
422344,Role Playing
422344,Roles with Asymmetric Information
422344,Roll / Spin and Move
422344,Scenario / Mission / Campaign Game
422344,Semi-Cooperative Game
422344,Storytelling
422344,Turn Order: Pass Order
422344,Variable Player Powers
422426,Auction: Dutch
422426,Income
422426,Market
422426,Ownership
422426,Square Grid
422426,Tile Placement
422433,Auction: Dutch
422433,Income
422433,Market
422433,Ownership
422433,Square Grid
422433,Tile Placement
422436,Player Elimination
422436,Stacking and Balancing
422805,Hand Management
422805,Take That
422822,Layering
422822,Tile Placement
422866,Hand Management
422866,Ladder Climbing
422866,Take That
422869,"Deck, Bag, and Pool Building"
422869,Delayed Purchase
422869,End Game Bonuses
422869,Modular Board
422869,Movement Points
422869,Open Drafting
422869,Player Elimination
422869,Point to Point Movement
422869,Push Your Luck
422869,Tile Placement
422869,Variable Set-up
422976,Cooperative Game
422976,Deck Construction
422976,Hand Management
422976,Solo / Solitaire Game
422976,Variable Player Powers
423177,Communication Limits
423177,Cooperative Game
423177,Dice Rolling
423177,Scenario / Mission / Campaign Game
